station_index,station,history_type,history_span,future_type,future_horizon,spearman_distance_rho
24,Changzhou,pm_only,recent24,joint,day1,0.10681809870452467
24,Changzhou,pm_only,recent24,pm,day3,0.0665935456483864
24,Changzhou,pm_only,recent24,weather,day3,-0.01273545768386442
24,Changzhou,pm_only,recent24,joint,day3,0.005244311811077952
24,Changzhou,pm_only,recent24,pm,full72,0.17745660086415022
24,Changzhou,pm_only,recent24,weather,full72,0.0061257150314287575
24,Changzhou,pm_only,recent24,joint,full72,0.04379682644920661
24,Changzhou,weather_only,recent24,pm,day1,0.1339626739906685
24,Changzhou,weather_only,recent24,weather,day1,0.4826971866742967
24,Changzhou,weather_only,recent24,joint,day1,0.4757892154473038
24,Changzhou,weather_only,recent24,pm,day3,-0.002083844020961005
24,Changzhou,weather_only,recent24,weather,day3,0.061066822766705685
24,Changzhou,weather_only,recent24,joint,day3,0.05845654461413615
24,Changzhou,weather_only,recent24,pm,full72,0.07604164901041226
24,Changzhou,weather_only,recent24,weather,full72,0.26323985080996265
24,Changzhou,weather_only,recent24,joint,full72,0.2613038003259501
24,Changzhou,joint,recent24,pm,day1,0.18902563575640893
24,Changzhou,joint,recent24,weather,day1,0.45773871793467946
24,Changzhou,joint,recent24,joint,day1,0.46868986067246515
24,Changzhou,joint,recent24,pm,day3,0.011225272306318076
24,Changzhou,joint,recent24,weather,day3,0.06318128179532045
24,Changzhou,joint,recent24,joint,day3,0.06358247339561834
24,Changzhou,joint,recent24,pm,full72,0.10971528492882124
24,Changzhou,joint,recent24,weather,full72,0.2518582574645643
24,Changzhou,joint,recent24,joint,full72,0.25930239632559904
24,Changzhou,pm_only,full72,pm,day1,0.18790408697602173
24,Changzhou,pm_only,full72,weather,day1,0.021787749946937485
24,Changzhou,pm_only,full72,joint,day1,0.06603961950990488
24,Changzhou,pm_only,full72,pm,day3,0.07944694086173522
24,Changzhou,pm_only,full72,weather,day3,-0.00585008996252249
24,Changzhou,pm_only,full72,joint,day3,0.01047489411872353
24,Changzhou,pm_only,full72,pm,full72,0.16349800987450247
24,Changzhou,pm_only,full72,weather,full72,-0.00670688267672067
24,Changzhou,pm_only,full72,joint,full72,0.026566536641634157
24,Changzhou,weather_only,full72,pm,day1,0.05815073353768339
24,Changzhou,weather_only,full72,weather,day1,0.32375133143783286
24,Changzhou,weather_only,full72,joint,day1,0.31459556614889156
24,Changzhou,weather_only,full72,pm,day3,0.04374264793566198
24,Changzhou,weather_only,full72,weather,day3,0.06301627575406894
24,Changzhou,weather_only,full72,joint,day3,0.07280626220156555
24,Changzhou,weather_only,full72,pm,full72,0.06064403566100891
24,Changzhou,weather_only,full72,weather,full72,0.20025650756412688
24,Changzhou,weather_only,full72,joint,full72,0.20180594045148512
24,Changzhou,joint,full72,pm,day1,0.09316235929058982
24,Changzhou,joint,full72,weather,day1,0.30967972891993223
24,Changzhou,joint,full72,joint,day1,0.31106248026562006
24,Changzhou,joint,full72,pm,day3,0.05887893121973281
24,Changzhou,joint,full72,weather,day3,0.061309672827418206
24,Changzhou,joint,full72,joint,day3,0.0743920355980089
24,Changzhou,joint,full72,pm,full72,0.09195747948936987
24,Changzhou,joint,full72,weather,full72,0.19057168014292003
24,Changzhou,joint,full72,joint,full72,0.19917175529293882
25,Zhenjiang,pm_only,recent24,pm,day1,0.2870543727635932
25,Zhenjiang,pm_only,recent24,weather,day1,0.07807894351973588
25,Zhenjiang,pm_only,recent24,joint,day1,0.14615743703935927
25,Zhenjiang,pm_only,recent24,pm,day3,0.06275478068869517
25,Zhenjiang,pm_only,recent24,weather,day3,0.026589108647277163
25,Zhenjiang,pm_only,recent24,joint,day3,0.045118499279624816
25,Zhenjiang,pm_only,recent24,pm,full72,0.19410294952573737
25,Zhenjiang,pm_only,recent24,weather,full72,0.04706652426663106
25,Zhenjiang,pm_only,recent24,joint,full72,0.08982044995511249
25,Zhenjiang,weather_only,recent24,pm,day1,0.15730701632675406
25,Zhenjiang,weather_only,recent24,weather,day1,0.4933349103337276
25,Zhenjiang,weather_only,recent24,joint,day1,0.4885476381369095
25,Zhenjiang,weather_only,recent24,pm,day3,0.013363491340872835
25,Zhenjiang,weather_only,recent24,weather,day3,0.06564873591218397
25,Zhenjiang,weather_only,recent24,joint,day3,0.06375250593812648
25,Zhenjiang,weather_only,recent24,pm,full72,0.08587286296821574
25,Zhenjiang,weather_only,recent24,weather,full72,0.27392327498081875
25,Zhenjiang,weather_only,recent24,joint,full72,0.2715658188914547
25,Zhenjiang,joint,recent24,pm,day1,0.2111192012798003
25,Zhenjiang,joint,recent24,weather,day1,0.46636431109107773
25,Zhenjiang,joint,recent24,joint,day1,0.4811475212868803
25,Zhenjiang,joint,recent24,pm,day3,0.023643308910827228
25,Zhenjiang,joint,recent24,weather,day3,0.06786630046657512
25,Zhenjiang,joint,recent24,joint,day3,0.06929221582305396
25,Zhenjiang,joint,recent24,pm,full72,0.11985573896393474
25,Zhenjiang,joint,recent24,weather,full72,0.26127585081896265
25,Zhenjiang,joint,recent24,joint,full72,0.26946742486685615
25,Zhenjiang,pm_only,full72,pm,day1,0.19354949588737397
25,Zhenjiang,pm_only,full72,weather,day1,0.07371795942948985
25,Zhenjiang,pm_only,full72,joint,day1,0.12137577034394256
25,Zhenjiang,pm_only,full72,pm,day3,0.06249557012389253
25,Zhenjiang,pm_only,full72,weather,day3,0.019156357789089445
25,Zhenjiang,pm_only,full72,joint,day3,0.033077177269294315
25,Zhenjiang,pm_only,full72,pm,full72,0.14724482781120693
25,Zhenjiang,pm_only,full72,weather,full72,0.025065756266439067
25,Zhenjiang,pm_only,full72,joint,full72,0.05851061212765303
25,Zhenjiang,weather_only,full72,pm,day1,0.08161849590462397
25,Zhenjiang,weather_only,full72,weather,day1,0.32867062916765727
25,Zhenjiang,weather_only,full72,joint,day1,0.3246101836525459
25,Zhenjiang,weather_only,full72,pm,day3,-0.0020079320019830006
25,Zhenjiang,weather_only,full72,weather,day3,0.04531952632988158
25,Zhenjiang,weather_only,full72,joint,day3,0.04259228864807216
25,Zhenjiang,weather_only,full72,pm,full72,0.028441117110279274
25,Zhenjiang,weather_only,full72,weather,full72,0.18999287649821914
25,Zhenjiang,weather_only,full72,joint,full72,0.18645838661459666
25,Zhenjiang,joint,full72,pm,day1,0.11502782125695532
25,Zhenjiang,joint,full72,weather,day1,0.31818184054546017
25,Zhenjiang,joint,full72,joint,day1,0.32477322919330726
25,Zhenjiang,joint,full72,pm,day3,0.010676705669176417
25,Zhenjiang,joint,full72,weather,day3,0.04642669310667328
25,Zhenjiang,joint,full72,joint,day3,0.04696615624153906
25,Zhenjiang,joint,full72,pm,full72,0.05705828776457195
25,Zhenjiang,joint,full72,weather,full72,0.18191275547818886
25,Zhenjiang,joint,full72,joint,full72,0.18615301803825451
26,Taizhou,pm_only,recent24,pm,day1,0.36021281105320274
26,Taizhou,pm_only,recent24,weather,day1,0.06403586350896588
26,Taizhou,pm_only,recent24,joint,day1,0.15016853704213426
26,Taizhou,pm_only,recent24,pm,day3,0.016712581178145294
26,Taizhou,pm_only,recent24,weather,day3,-0.005949092987273247
26,Taizhou,pm_only,recent24,joint,day3,0.010005364001341001
26,Taizhou,pm_only,recent24,pm,full72,0.22925706181426547
26,Taizhou,pm_only,recent24,weather,full72,0.046276819069204764
26,Taizhou,pm_only,recent24,joint,full72,0.1009800492450123
26,Taizhou,weather_only,recent24,pm,day1,0.10744751536187884
26,Taizhou,weather_only,recent24,weather,day1,0.47291607872901964
26,Taizhou,weather_only,recent24,joint,day1,0.46697323174330796
26,Taizhou,weather_only,recent24,pm,day3,0.03390864847716212
26,Taizhou,weather_only,recent24,weather,day3,0.0732567288141822
26,Taizhou,weather_only,recent24,joint,day3,0.07446235861558965
26,Taizhou,weather_only,recent24,pm,full72,0.0833441488360372
26,Taizhou,weather_only,recent24,weather,full72,0.2926687496671874
26,Taizhou,weather_only,recent24,joint,full72,0.2920062835015709
26,Taizhou,joint,recent24,pm,day1,0.1809291632322908
26,Taizhou,joint,recent24,weather,day1,0.4547385491846373
26,Taizhou,joint,recent24,joint,day1,0.47085911321477825
26,Taizhou,joint,recent24,pm,day3,0.032401395600348895
26,Taizhou,joint,recent24,weather,day3,0.0635510723877681
26,Taizhou,joint,recent24,joint,day3,0.06663043965760991
26,Taizhou,joint,recent24,pm,full72,0.12579334344833587
26,Taizhou,joint,recent24,weather,full72,0.27915111678777915
26,Taizhou,joint,recent24,joint,full72,0.2904473091118273
26,Taizhou,pm_only,full72,pm,day1,0.21433213908303478
26,Taizhou,pm_only,full72,weather,day1,0.06497854624463655
26,Taizhou,pm_only,full72,joint,day1,0.11960241590060397
26,Taizhou,pm_only,full72,pm,day3,-0.008865431216357803
26,Taizhou,pm_only,full72,weather,day3,-0.02145388436347109
26,Taizhou,pm_only,full72,joint,day3,-0.01620164505041126
26,Taizhou,pm_only,full72,pm,full72,0.13510673027668257
26,Taizhou,pm_only,full72,weather,full72,0.01860235515058879
26,Taizhou,pm_only,full72,joint,full72,0.05254692563673141
26,Taizhou,weather_only,full72,pm,day1,0.04490912622728155
26,Taizhou,weather_only,full72,weather,day1,0.3063202170800542
26,Taizhou,weather_only,full72,joint,day1,0.29503493425873356
26,Taizhou,weather_only,full72,pm,day3,0.024284713571178392
26,Taizhou,weather_only,full72,weather,day3,0.08573424343356086
26,Taizhou,weather_only,full72,joint,day3,0.08401810650452662
26,Taizhou,weather_only,full72,pm,full72,0.034412648603162156
26,Taizhou,weather_only,full72,weather,full72,0.22735879483969867
26,Taizhou,weather_only,full72,joint,full72,0.21719428679857167
26,Taizhou,joint,full72,pm,day1,0.0874547483636871
26,Taizhou,joint,full72,weather,day1,0.3017049064262266
26,Taizhou,joint,full72,joint,day1,0.3034935938733984
26,Taizhou,joint,full72,pm,day3,0.02605795251448813
26,Taizhou,joint,full72,weather,day3,0.07571727542931886
26,Taizhou,joint,full72,joint,day3,0.07586820396705099
26,Taizhou,joint,full72,pm,full72,0.06463813615953404
26,Taizhou,joint,full72,weather,full72,0.21662628615657153
26,Taizhou,joint,full72,joint,full72,0.21529974582493644
27,Huaian,pm_only,recent24,pm,day1,0.3604890421222605
27,Huaian,pm_only,recent24,weather,day1,0.09662203215550803
27,Huaian,pm_only,recent24,joint,day1,0.1730953107738277
27,Huaian,pm_only,recent24,pm,day3,0.027057428264357065
27,Huaian,pm_only,recent24,weather,day3,0.07257303914325977
27,Huaian,pm_only,recent24,joint,day3,0.07064700416175104
27,Huaian,pm_only,recent24,pm,full72,0.21648667662166915
27,Huaian,pm_only,recent24,weather,full72,0.09125271781317945
27,Huaian,pm_only,recent24,joint,full72,0.12901949775487445
27,Huaian,weather_only,recent24,pm,day1,0.1488477747119437
27,Huaian,weather_only,recent24,weather,day1,0.4631096447774112
27,Huaian,weather_only,recent24,joint,day1,0.462484692121173
27,Huaian,weather_only,recent24,pm,day3,0.018873144218286054
27,Huaian,weather_only,recent24,weather,day3,0.03444471561117891
27,Huaian,weather_only,recent24,joint,day3,0.030543774135943537
27,Huaian,weather_only,recent24,pm,full72,0.09392976398244099
27,Huaian,weather_only,recent24,weather,full72,0.2533254843313711
27,Huaian,weather_only,recent24,joint,full72,0.24706022426505608
27,Huaian,joint,recent24,pm,day1,0.2184179061044765
27,Huaian,joint,recent24,weather,day1,0.44644249711062434
27,Huaian,joint,recent24,joint,day1,0.4652154608038652
27,Huaian,joint,recent24,pm,day3,0.021866513466628365
27,Huaian,joint,recent24,weather,day3,0.051550878887719725
27,Huaian,joint,recent24,joint,day3,0.047884909471227366
27,Huaian,joint,recent24,pm,full72,0.13430051907512977
27,Huaian,joint,recent24,weather,full72,0.25534497383624344
27,Huaian,joint,recent24,joint,full72,0.25839425109856273
27,Huaian,pm_only,full72,pm,day1,0.2265397211349303
27,Huaian,pm_only,full72,weather,day1,0.09741089435272358
27,Huaian,pm_only,full72,joint,day1,0.14529417332354333
27,Huaian,pm_only,full72,pm,day3,0.027693323423330852
27,Huaian,pm_only,full72,weather,day3,0.03469938717484679
27,Huaian,pm_only,full72,joint,day3,0.035285779321444825
27,Huaian,pm_only,full72,pm,full72,0.15829735107433776
27,Huaian,pm_only,full72,weather,full72,0.0608942552235638
27,Huaian,pm_only,full72,joint,full72,0.0879390819847705
27,Huaian,weather_only,full72,pm,day1,0.08483124620781154
27,Huaian,weather_only,full72,weather,day1,0.27807945801986445
27,Huaian,weather_only,full72,joint,day1,0.27432317658079414
27,Huaian,weather_only,full72,pm,day3,-0.014364888591222145
27,Huaian,weather_only,full72,weather,day3,0.017150504787626194
27,Huaian,weather_only,full72,joint,day3,0.006811888702972175
27,Huaian,weather_only,full72,pm,full72,0.029860498465124615
27,Huaian,weather_only,full72,weather,full72,0.13827973506993374
27,Huaian,weather_only,full72,joint,full72,0.1302984175746044
27,Huaian,joint,full72,pm,day1,0.12704534276133567
27,Huaian,joint,full72,weather,day1,0.27799952149988033
27,Huaian,joint,full72,joint,day1,0.28543218985804747
27,Huaian,joint,full72,pm,day3,-0.004202093550523387
27,Huaian,joint,full72,weather,day3,0.028255432063858017
27,Huaian,joint,full72,joint,day3,0.0196187524046881
27,Huaian,joint,full72,pm,full72,0.062389203597300893
27,Huaian,joint,full72,weather,full72,0.14512499578124893
27,Huaian,joint,full72,joint,full72,0.1437138044284511
28,Yancheng,pm_only,recent24,pm,day1,0.31121175430293857
28,Yancheng,pm_only,recent24,weather,day1,0.054400783600195894
28,Yancheng,pm_only,recent24,joint,day1,0.130022044005511
28,Yancheng,pm_only,recent24,pm,day3,0.040169995042498755
28,Yancheng,pm_only,recent24,weather,day3,0.06853356813339204
28,Yancheng,pm_only,recent24,joint,day3,0.07493729173432294
28,Yancheng,pm_only,recent24,pm,full72,0.21554755338688836
28,Yancheng,pm_only,recent24,weather,full72,0.06458709864677467
28,Yancheng,pm_only,recent24,joint,full72,0.10396204399051098
28,Yancheng,weather_only,recent24,pm,day1,0.12293301823325456
28,Yancheng,weather_only,recent24,weather,day1,0.4761648845412211
28,Yancheng,weather_only,recent24,joint,day1,0.46856116814029203
28,Yancheng,weather_only,recent24,pm,day3,0.02891886122971531
28,Yancheng,weather_only,recent24,weather,day3,0.036031068007767
28,Yancheng,weather_only,recent24,joint,day3,0.03981517145379287
28,Yancheng,weather_only,recent24,pm,full72,0.09582166045541511
28,Yancheng,weather_only,recent24,weather,full72,0.2546005791501448
28,Yancheng,weather_only,recent24,joint,full72,0.2543731700932925
28,Yancheng,joint,recent24,pm,day1,0.1913696608424152
28,Yancheng,joint,recent24,weather,day1,0.45423118005779506
28,Yancheng,joint,recent24,joint,day1,0.4704237171059293
28,Yancheng,joint,recent24,pm,day3,0.03822589105647276
28,Yancheng,joint,recent24,weather,day3,0.052925021731255434
28,Yancheng,joint,recent24,joint,day3,0.05835744708936176
28,Yancheng,joint,recent24,pm,full72,0.14204257001064252
28,Yancheng,joint,recent24,weather,full72,0.2550547027636757
28,Yancheng,joint,recent24,joint,full72,0.2654822883705721
28,Yancheng,pm_only,full72,pm,day1,0.20614615853653961
28,Yancheng,pm_only,full72,weather,day1,0.05913485978371494
28,Yancheng,pm_only,full72,joint,day1,0.10720359580089896
28,Yancheng,pm_only,full72,pm,day3,0.03773942143485536
28,Yancheng,pm_only,full72,weather,day3,0.018721065180266293
28,Yancheng,pm_only,full72,joint,day3,0.021649523412380856
28,Yancheng,pm_only,full72,pm,full72,0.14915313128828284
28,Yancheng,pm_only,full72,weather,full72,0.02469237767309442
28,Yancheng,pm_only,full72,joint,full72,0.051992652998163254
28,Yancheng,weather_only,full72,pm,day1,0.10635626358906589
28,Yancheng,weather_only,full72,weather,day1,0.2795093408773352
28,Yancheng,weather_only,full72,joint,day1,0.28241788660447165
28,Yancheng,weather_only,full72,pm,day3,0.02151194487798622
28,Yancheng,weather_only,full72,weather,day3,0.016058878014719502
28,Yancheng,weather_only,full72,joint,day3,0.017951213987803496
28,Yancheng,weather_only,full72,pm,full72,0.07878150319537579
28,Yancheng,weather_only,full72,weather,full72,0.14252807363201841
28,Yancheng,weather_only,full72,joint,full72,0.14972125043031262
28,Yancheng,joint,full72,pm,day1,0.14639439059859766
28,Yancheng,joint,full72,weather,day1,0.27801289250322314
28,Yancheng,joint,full72,joint,day1,0.2923135825783956
28,Yancheng,joint,full72,pm,day3,0.027239486309871577
28,Yancheng,joint,full72,weather,day3,0.020686836671709168
28,Yancheng,joint,full72,joint,day3,0.022976165744041436
28,Yancheng,joint,full72,pm,full72,0.10698773974693492
28,Yancheng,joint,full72,weather,full72,0.14405384101346025
28,Yancheng,joint,full72,joint,full72,0.1567208311802078
29,Suqian,pm_only,recent24,pm,day1,0.32346632236658057
29,Suqian,pm_only,recent24,weather,day1,0.05742132985533245
29,Suqian,pm_only,recent24,joint,day1,0.12913469478367368
29,Suqian,pm_only,recent24,pm,day3,-0.016672814668203667
29,Suqian,pm_only,recent24,weather,day3,0.040253467063366764
29,Suqian,pm_only,recent24,joint,day3,0.028891117222779306
29,Suqian,pm_only,recent24,pm,full72,0.1764310461077615
29,Suqian,pm_only,recent24,weather,full72,0.052082836020709004
29,Suqian,pm_only,recent24,joint,full72,0.07904115926028982
29,Suqian,weather_only,recent24,pm,day1,0.11559176439794108
29,Suqian,weather_only,recent24,weather,day1,0.4514479758619939
29,Suqian,weather_only,recent24,joint,day1,0.4512251658062914
29,Suqian,weather_only,recent24,pm,day3,-0.024165720041430007
29,Suqian,weather_only,recent24,weather,day3,0.038474684118671026
29,Suqian,weather_only,recent24,joint,day3,0.03173360743340185
29,Suqian,weather_only,recent24,pm,full72,0.062019305004826254
29,Suqian,weather_only,recent24,weather,full72,0.25817599654399914
29,Suqian,weather_only,recent24,joint,full72,0.25237343859335964
29,Suqian,joint,recent24,pm,day1,0.17864414216103552
29,Suqian,joint,recent24,weather,day1,0.43122005380501344
29,Suqian,joint,recent24,joint,day1,0.4487138351784588
29,Suqian,joint,recent24,pm,day3,-0.024535513633878406
29,Suqian,joint,recent24,weather,day3,0.050965683741420936
29,Suqian,joint,recent24,joint,day3,0.04272541218135304
29,Suqian,joint,recent24,pm,full72,0.09691144222786055
29,Suqian,joint,recent24,weather,full72,0.2536541389135347
29,Suqian,joint,recent24,joint,full72,0.2539865779966445
29,Suqian,pm_only,full72,pm,day1,0.18958140239535057
29,Suqian,pm_only,full72,weather,day1,0.04542479185619796
29,Suqian,pm_only,full72,joint,day1,0.08523634380908596
29,Suqian,pm_only,full72,pm,day3,0.025316994329248582
29,Suqian,pm_only,full72,weather,day3,0.03543551385887846
29,Suqian,pm_only,full72,joint,day3,0.03287945921986481
29,Suqian,pm_only,full72,pm,full72,0.13242961060740263
29,Suqian,pm_only,full72,weather,full72,0.042334597583649394
29,Suqian,pm_only,full72,joint,full72,0.060588147147036774
29,Suqian,weather_only,full72,pm,day1,0.06488785472196366
29,Suqian,weather_only,full72,weather,day1,0.25481274070318516
